date_id,QQQ_Daily_Return,QQQ_Intraday_Vol_Proxy,QQQ_Momentum_5,QQQ_Vol_5,QQQ_SMA_5,QQQ_Avg_Volume_5,QQQ_Volume_Ratio_5,QQQ_Momentum_10,QQQ_Vol_10,QQQ_SMA_10,QQQ_Avg_Volume_10,QQQ_Volume_Ratio_10,QQQ_Momentum_20,QQQ_Vol_20,QQQ_SMA_20,QQQ_Avg_Volume_20,QQQ_Volume_Ratio_20,QQQ_Momentum_60,QQQ_Vol_60,QQQ_SMA_60,QQQ_Avg_Volume_60,QQQ_Volume_Ratio_60,QQQ_Is_Weekend,QQQ_DOW_1,QQQ_DOW_2,QQQ_DOW_3,QQQ_DOW_4,QQQ_Month_2,QQQ_Month_3,QQQ_Month_4,QQQ_Month_5,QQQ_Month_6,QQQ_Month_7,QQQ_Month_8,QQQ_Month_9,QQQ_Month_10,QQQ_Month_11,QQQ_Month_12,QQQ_Quarter_2,QQQ_Quarter_3,QQQ_Quarter_4,QQQ_Price_Rank_Long,QQQ_RSI_14,QQQ_EWMA_Vol_20,QQQ_OC_Range_Ratio,forward_returns,risk_free_rate,BTC_Prev_Day_QQQ_Return,QQQ_Prev_Day_BTC_Return,Corr_BTC_QQQ_30d,market_forward_excess_returns,open,high,low,close,volume
162,0.008938895312639030,0.0207463006413179,1.0541306570021400,0.0030769941478384300,222.042002,36085900.0,0.98969680678603,1.0524679903507100,0.017841615075763400,218.75800200000000,40100420.0,0.8906166070081060,1.1174210762814400,0.020036057734050500,215.2965005,45237675.0,0.7894769127723740,0.9696542291746810,0.038535783422809100,204.829833675,70939945.0,0.5034413263218630,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9484126984126980,75.252768958074,0.02137643233930430,0.7222214743575340,-0.02093710054216070,5.47945205479452E-05,0.013704759998883800,-0.010938283383896200,0.4849846233875270,-0.021599715135604200,223.49001,227.92999,223.25,226.87,35714100
163,-0.02093710054216070,0.026701486018362000,1.02049067352752,0.014350709547240300,222.93400200000000,36740100.0,1.1174193864469600,1.0502127659574500,0.01816665165611500,219.82000200000000,39519550.0,1.0388301486226400,1.048428207306710,0.01879052681811180,215.8095005,44092400.0,0.9310924331630850,0.9466416638254350,0.03863052850493050,204.62116700833300,71233538.33333330,0.5763310508020770,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9087301587301590,63.21403802514250,0.02192644789579550,0.8935102491424770,-0.012515757248334200,5.47945205479452E-05,0.008938895312639030,-0.017659565410182900,0.42375433002803700,-0.013172030544541100,227.49001,228.10001,222.089996,222.12,41054100
164,-0.012515757248334200,0.035805464541847900,1.001552511415530,0.01602877563825060,223.002002,42553300.0,1.539744273652100,1.001552511415530,0.015364997546407600,219.85400200000000,41200030.0,1.590319230350080,1.0473189632487700,0.018832962608343200,216.30500100000000,45016660.0,1.4554878127342200,0.9344353086524940,0.038663257352162600,204.36466700833300,71918983.33333330,0.9110417995805000,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.876984126984127,59.90566482734270,0.021421374467223500,0.42025364332693400,0.011352238533783200,5.47945205479452E-05,-0.02093710054216070,0.02356271206109420,0.3814251628721220,0.01068857552050730,222.66,224.61,216.71001,219.34,65521200
165,0.011352238533783200,0.02685946814989010,1.0000450365140600,0.01574440374185090,223.004,45138200.0,1.1420326907143000,1.0133388150381400,0.01575311466365900,220.146002,42019010.0,1.2268090085892100,1.0402344665885100,0.01859108558451880,216.73400100000000,44361255.0,1.162034302230630,0.9360705544771710,0.03867165395091790,204.11216700833300,72407630.0,0.7119318778973980,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9047619047619050,59.1439730574379,0.02056263861460870,0.6564635898252260,0.006491457422350470,5.47945205479452E-05,-0.012515757248334200,0.052871934522533900,0.43258320726896100,0.005834253275905760,217.97,221.87,215.99001,221.83,51549300
166,0.006491457422350470,0.022642818557358000,0.9929289335586590,0.014465684015300000,222.686,49917180.0,1.1167938573453100,1.0494969893063400,0.011837660614597600,221.199001,42714230.0,1.3051200969793900,1.0370663308591400,0.018539074571066700,217.1330015,44005455.0,1.2668247607029600,0.9509753812079390,0.03866357292410160,203.920333675,72626683.33333330,0.76758565091205,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9246031746031750,58.8804463858311,0.019586516213895000,0.8979998204000380,0.018632104626685100,5.47945205479452E-05,0.011352238533783200,0.050025352246167600,0.41173611925161100,0.01796011309561600,218.78,223.33,218.33,223.27,55747200
167,0.018632104626685100,0.01413649026812020,1.0024683298805500,0.016668431119938000,222.797998,51253980.0,0.8272157596346660,1.0567325992008200,0.012468310672100400,222.42,43669940.0,0.9708760763124470,1.0690513270164800,0.018594947556637100,217.8675005,44212905.0,0.9589530477583410,0.9876666087636250,0.03865514220117890,203.87300017500000,72233031.66666670,0.5869627651190700,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9484126984126980,68.30613765075000,0.019188995705456100,0.3582533408972180,-0.0025062218047847700,5.47945205479452E-05,0.006491457422350470,-0.041661804531892100,0.39210464304148700,-0.0031727478081291500,226.28,228.67999,225.47,227.42999,42398100
168,-0.0025062218047847700,0.013755253948919200,1.0213398163155100,0.012135070020422100,223.74599800000000,50290620.0,0.7205578296708210,1.0422677570522800,0.012529352879010000,223.34,43515360.0,0.8327473333553950,1.1072282688271800,0.016081789374815300,218.9660005,42378130.0,0.8550943611716700,1.0247075296987200,0.03831579025842570,203.96416684166700,71428276.66666670,0.5073242935582510,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9404761904761910,60.74358747248500,0.01838544464022710,0.2675158383707450,0.019968262364453700,5.47945205479452E-05,0.018632104626685100,0.005773699248716960,0.3027423864965690,0.019285023219374100,227.7,229.85001,226.71001,226.86,36237300
169,0.019968262364453700,0.009886430579339570,1.0549375398924000,0.009237453249973900,226.155998,44669780.0,0.8376356453960600,1.0565753424657500,0.013490990479935000,224.579,43611540.0,0.8579609892244120,1.0967910129402300,0.01543885026911460,219.98700050000000,42244525.0,0.885724244739407,1.0743836188884200,0.0382084000443838,204.2311668416670,70422843.33333330,0.5313190753019390,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9682539682539680,65.2121064964471,0.018127138825590200,0.8289506405946290,-0.010890704006223200,5.47945205479452E-05,-0.0025062218047847700,0.00025321204528405700,0.2635135994722030,-0.011564794394849400,229.5,231.75999,229.48,231.39,37417000
170,-0.010890704006223200,0.0165048916922954,1.0317360140648200,0.013341674427739600,227.563998,43088500.0,1.0128665421168100,1.031782479858330,0.014144453003475600,225.283999,44113350.0,0.9893354279373480,1.0871651149534500,0.015764899201788300,220.90450050000000,42262745.0,1.0326565394652000,1.0572339246119700,0.03824152740918390,204.43766684166700,69824596.66666670,0.6250361918787070,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9523809523809520,71.58148641810530,0.017946353910675200,0.6763156114958930,0.0034517411631056500,5.47945205479452E-05,0.019968262364453700,-0.02117954870548970,0.2918979387058970,0.002779023463140360,231.44,232.14,228.34,228.87,43642900
171,0.0034517411631056500,0.010363693345320600,1.028620056433910,0.013402108306098500,228.84199800000000,37691540.0,0.7630996239474430,1.0213466156719700,0.013663734718292000,225.763999,43804360.0,0.6566104378650890,1.0739805462027700,0.015532316874622100,221.69550050000000,41989270.0,0.6849940472887480,1.1168060688582000,0.037633855224302100,204.83800017500000,68273593.33333330,0.4212814734911180,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9563492063492060,70.23543735170260,0.017071376213880100,0.5105483077855270,-0.0026996734302882100,5.47945205479452E-05,-0.010890704006223200,-0.04633210012185830,0.2904096447449750,-0.0033710380203314900,228.45,229.87,227.5,229.66,28762400
172,-0.0026996734302882100,0.020677352314518300,1.0070791147640600,0.01153360727353820,229.1639986,35822980.0,0.9227400958825870,1.0095649182351100,0.013520733740228800,225.9809983,43538480.0,0.7592203494472020,1.0625347606234900,0.015559563243789900,222.36950015000000,41819450.0,0.7904288554727530,1.1129251360544200,0.03763930275523890,205.22533339166700,66354953.333333300,0.498158740824473,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9484126984126980,66.80448518778230,0.016363135377929100,0.9037631843040010,0.005457549066550940,5.47945205479452E-05,0.0034517411631056500,0.011100867112377800,0.3087022716488600,0.004772729013878410,233.36,233.57001,228.78999,229.039993,33055300
173,0.005457549066550940,0.028482171825589700,1.0151194128537400,0.011397225388752300,229.8499966,39708640.0,1.4018510832906900,1.0367818746623400,0.011117700784475600,226.7979973,44999630.0,1.2370235044154800,1.0888415602836900,0.014675932948115100,223.30899965000000,42259590.0,1.3172300062542000,1.0640883005267500,0.037086100246574200,205.45649989166700,65400481.666666700,0.8511496946416480,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9642857142857140,66.71601325011000,0.01557719666814220,0.24729362483869700,-0.0013026184941863400,5.47945205479452E-05,-0.0026996734302882100,-0.008070322672191650,0.36755878499628500,-0.0019736132812942600,228.69,230.41,223.94,230.28999,55665600
174,-0.0013026184941863400,0.019113255767018200,0.9939496521025110,0.006366531579484720,229.56999860000000,40782100.0,1.049095068669830,1.0485548007659300,0.009789519595546410,227.8629983,42725940.0,1.001365914945350,1.050182694063930,0.012752725706471000,223.85850015,41962985.0,1.0195723683622600,1.0979091560053500,0.036822793608686500,205.79833339166700,63914328.333333300,0.6694007606067050,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9523809523809520,63.0720192420124,0.014889200662073300,0.19909737515718300,0.014652766874526400,5.47945205479452E-05,0.005457549066550940,0.039158209284775500,0.336559515190214,0.01396835476119490,229.11,233.47,229.050003,229.99001,42784300
175,0.014652766874526400,0.02093691842911190,1.0196181238257500,0.006871519205107150,230.46799860000000,42191880.0,1.2014586692984500,1.0519767389442400,0.010086285282538200,229.0159983,42640190.0,1.188826785246500,1.0660088620894400,0.013012159939440400,224.58100015,42329600.0,1.1975497051708500,1.069379525249750,0.036495124291552200,206.050666725,63541088.333333300,0.7977798512684170,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9761904761904760,63.45790434020270,0.014583512761418600,0.6156998079140590,0.0029996486115873000,5.47945205479452E-05,-0.0013026184941863400,0.037548496021407000,0.2840338306256100,0.0023081244803153400,230.38,233.60001,228.75999,233.36,50691800
176,0.0029996486115873000,0.010504973869285300,1.019158747714010,0.006882055136447160,231.34799820000000,41594600.0,0.6196958259004770,1.0483271285887000,0.01009418013826620,230.09499810000000,39643070.0,0.6502019142311630,1.1002161652620000,0.010707323011037300,225.64699955000000,41178650.0,0.6259554405013280,1.1061959355357100,0.03625011863266980,206.42516669166700,62658930.0,0.4113699356181150,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9801587301587300,61.87646085464560,0.013876406526722200,0.6530560599771200,0.006707690393127350,5.47945205479452E-05,0.014652766874526400,-0.009093976966423,0.27907261174910500,0.006013511016131220,232.46001,234.45,232.0,234.059998,25776000
177,0.006707690393127350,0.015736931748512600,1.0287722982946500,0.005864187396182460,232.66599960000000,41660220.0,0.8013255810939070,1.0360550954603700,0.008910416436297710,230.91499910000000,38741600.0,0.8616938897722350,1.0948331939410800,0.010598132120581000,226.66749955,41205770.0,0.8101632368476550,1.1327276005628800,0.036166052961008800,206.88533329166700,61718180.0,0.5409005903933010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.996031746031746,74.9354428582641,0.013222677357454800,0.30706467502163300,0.004498578279505950,5.47945205479452E-05,0.0029996486115873000,0.07464386241597350,0.21068041062090200,0.003798312954961620,234.5,235.69,232.0099945,235.63,33383400
178,0.004498578279505950,0.008967489369651890,1.0277910907026400,0.005889848253108400,233.9460016,37972840.0,0.9804033619818800,1.043330688530370,0.008649989103743180,231.89799910000000,38840740.0,0.9584961563554140,1.0874299365983600,0.010478760629025000,227.61899955000000,41178050.0,0.9040908930850300,1.2227617284309700,0.03490201363653640,207.6039997916670,60398258.333333300,0.616386979149923,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.996031746031746,84.19399183774650,0.012577369823594300,0.20283576675561800,-0.0070133972706916100,5.47945205479452E-05,0.006707690393127350,-0.06269774786267460,0.20141728158798400,-0.007705716968732860,236.25999,237.47,235.35001,236.69,37228700
179,-0.0070133972706916100,0.01743527388797090,1.0219139474797200,0.0077890342028288700,234.95399940000000,37159200.0,1.0418981032960900,1.0157310125761700,0.007320081932708590,232.261999,38970650.0,0.9934681612957440,1.0731963424657500,0.010762728348809900,228.4204995,41291095.0,0.9376380064515120,1.1514869384155600,0.03429172399783880,208.1193331083330,59366873.333333300,0.6521498914490020,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9880952380952380,76.89491280648250,0.012443487502193700,0.3163018695129300,0.01982726043410320,5.47945205479452E-05,0.004498578279505950,0.013317594345287900,0.17855003699532900,0.019113166167739500,236.33,237.78999,233.67999,235.029999,38716100
180,0.01982726043410320,0.019625364606141200,1.0271254713747,0.00962448049572712,236.2199994,36493960.0,1.2979024474187000,1.0472757460567100,0.007922953901831780,233.34399900000000,39342920.0,1.2039167402927900,1.0805607663618800,0.011182300003373500,229.31399900000000,41728135.0,1.1350998552894800,1.2277942833726100,0.033808040167109200,208.860499775,58670153.333333300,0.807320201310763,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,79.57497483065190,0.012843716533267000,0.7430405261155160,0.007760023363511340,5.47945205479452E-05,-0.0070133972706916100,0.014903505873093500,0.15940389196880800,0.007037886912828070,236.22,240.3,235.63,239.69,47365600
181,0.007760023363511340,0.015722044807635900,1.0320003506109600,0.009562434630441200,237.7179998,37926220.0,0.8684572309077990,1.0517721849690800,0.007967088812402920,234.53299900000000,39760410.0,0.8283943752089080,1.0742239615760900,0.010986398939480900,230.14849900000000,41782385.0,0.7883058853629350,1.3622264063711700,0.031388617732614800,209.93099960833300,56922096.666666700,0.5786382078102180,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,77.72982886151550,0.012248285867462700,0.5331604239904070,0.00724487683709385,5.47945205479452E-05,0.01982726043410320,-0.013785177826691300,0.1553843757173670,0.006508930535568330,239.53999,241.67999,237.91,241.55,32937300
182,0.00724487683709385,0.015310275646934100,1.0325510333998200,0.009570387830976240,239.25199980000000,38258800.0,0.9160323899338190,1.062259899737250,0.007493477316889710,235.9589997,39959510.0,0.8770452890938850,1.072420328822670,0.010949895349046300,230.969999,41748995.0,0.8394525425103050,1.264947488821880,0.029625524629244400,210.78033294166700,55258168.333333300,0.634228405628477,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,80.85588365394940,0.011667943138317200,0.7115920227299770,0.012001644060830200,5.47945205479452E-05,0.007760023363511340,0.0012948981397356000,0.15254741368034300,0.011254852231295100,240.66,244.17999,240.47,243.3,35046300
183,0.012001644060830200,0.013446549564284100,1.0402636359795500,0.009771395643047650,241.15799980000000,42429940.0,1.3689484359393400,1.069173697041720,0.007715232760309760,237.5520007,40201390.0,1.4448356138929500,1.1084999099585800,0.009445353650923170,232.17499900000000,42600510.0,1.3634672448757100,1.4543414057885400,0.024749061820675100,212.06233294166700,54692001.666666700,1.062027320813910,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,79.6244790646225,0.01127906925863660,0.35347117133093500,-0.049549167411258300,5.47945205479452E-05,0.00724487683709385,0.0024777123891552800,0.14167869246977300,-0.030603190843158900,245.050003,247.82001,244.50999,246.22,58084400
184,-0.049549167411258300,0.040336280772837400,0.9957026975096910,0.02785458342752950,240.9560008,49270600.0,1.4799779178658300,1.0175224741283300,0.01945510512217000,237.9550001,43214900.0,1.6873670886661800,1.0669280751344900,0.01506226382789420,232.90899920000000,42970420.0,1.6969673556832800,1.2848358625233300,0.02408466461019400,212.926999675,53886373.333333300,1.3532066734001800,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9484126984126980,57.41862309770810,0.01986448840904470,0.845275556332296,0.007948021400768780,5.47945205479452E-05,0.012001644060830200,0.007594610439384480,0.11387468578289900,0.0072462810655736100,242.16,243.59,233.96001,234.020004,72919400
185,0.007948021400768780,0.036688064342990300,0.9841044682715170,0.026136355036820900,240.1940008,54204440.0,1.3289464848267000,1.0107987658553300,0.019079175378915600,238.20700010000000,45349200.0,1.5884469847318100,1.0633367894333500,0.014986167659149100,233.61149920000000,43994695.0,1.6373519580031200,1.335673763551880,0.023648147407027600,213.91499950833300,53184348.333333300,1.3544360748489600,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9761904761904760,58.69201448139920,0.01902144051942660,0.37067009731314900,0.012167203662879500,5.47945205479452E-05,-0.049549167411258300,-0.055553010600807000,0.1140055426211710,0.011449292583240300,239.089996,240.39999,231.74001,235.88,72034800
186,0.012167203662879500,0.033894351292620900,0.98840819706065,0.02665568827520110,239.63400080000000,56678460.0,0.7993759886912950,1.0200376059133400,0.019390694340114300,238.6760003,47302340.0,0.9578257650678590,1.0693330944596200,0.015105361995239100,234.3854992,43472705.0,1.0422033779586500,1.3438590566250100,0.023665487262004700,214.93316617500000,51924530.0,0.8725625441385800,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9841269841269840,62.76625947631130,0.018383021919700700,0.7907267179540470,0.01717281675392670,5.47945205479452E-05,0.007948021400768780,0.01706353064227930,0.163906762034281,0.016437335567942100,232.44,239.45,231.47,238.75,45307400
187,0.01717281675392670,0.02188339364227500,0.9981504726674890,0.02786244564644130,239.5440028,59447220.0,0.8224118806564880,1.030641302041340,0.019938120226148900,239.39800130000000,48853010.0,1.0007592162693800,1.067801172571830,0.015031601925486300,235.15650020000000,43797305.0,1.116281013181060,1.4226714118336300,0.022982417506219200,216.13566634166700,50756300.0,0.9632321504916630,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9920634920634920,65.36206945728490,0.018043177960720200,0.175801811383045,0.0031706401823907700,5.47945205479452E-05,0.012167203662879500,0.006808938199860840,0.16765751962025500,0.0024369698860626800,243.78,244.39,239.10001,242.85001,48890100
188,0.0031706401823907700,0.011347232746717300,0.989440337909187,0.027178866283095300,239.0240028,54780200.0,0.6343405098922600,1.0292788034982500,0.019932974703552700,240.09100130000000,48605070.0,0.7149315904698830,1.0738781627435400,0.014967770204279200,235.9945002,43722905.0,0.7947619216975630,1.4291915153589400,0.02296450452957000,217.35499950833300,49258125.0,0.7054531612804990,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.996031746031746,66.48125184280600,0.017163543594786900,0.2815847358899850,0.0027091371808554100,5.47945205479452E-05,0.01717281675392670,0.009239764687748680,0.166711940896102,0.0019755051364145900,244.39999,245.5,242.73,243.62,34749300
189,0.0027091371808554100,0.00837748712179991,1.043842388789980,0.006140394638992380,241.07600200000000,46312040.0,0.660273224846066,1.03935668229314,0.019621008284971300,241.0160014,47791320.0,0.6398358530377480,1.05570681533342,0.014468375036849000,236.63900020000000,43380985.0,0.7048848706409040,1.3300664270935400,0.02097736040505250,218.36533284166700,48186405.0,0.6345897769298210,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.996031746031746,64.13043697677590,0.016328756199738100,0.485301160642384,-0.00016370558375633500,5.47945205479452E-05,0.0031706401823907700,-0.006056760969829770,0.16467965939893100,-0.0008856411919268370,243.28999,244.53,242.49001,244.28,30578600
190,-0.00016370558375633500,0.018592833076615900,1.0354417924368300,0.007324270324952380,242.74800400000000,41789500.0,1.1826439655894400,1.0189828945721600,0.018837123814839900,241.4710024,47996970.0,1.0296920826460500,1.0671560711320800,0.014128361788363500,237.40750070000000,43669945.0,1.1317188514892800,1.3397696653867300,0.02092566379063410,219.39766634166700,47530858.333333300,1.0397897646493900,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9920634920634920,63.40181115390620,0.015574037308890200,0.5472504291757240,0.010235833187199700,5.47945205479452E-05,0.0027091371808554100,-0.007216478972978950,0.13121583489425000,0.00950003787664649,246.73,247.0,242.45,244.24001,49422100
191,0.010235833187199700,0.014237874377077300,1.0334660104712000,0.007029360949536790,244.34600600000000,37541760.0,0.641118050938475,1.0214862761333100,0.01893657456333520,241.99000340000000,47110110.0,0.5109030736714480,1.074370852564660,0.014212072041554500,238.26150120000000,43435260.0,0.5541281438167980,1.285773959654710,0.01998711134818720,220.311666675,46600543.333333300,0.5164896861359910,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,64.27655431572530,0.014961170907233600,0.8767963103735500,0.008510942347777380,5.47945205479452E-05,-0.00016370558375633500,-0.013156009261958500,0.15994975070041000,0.007774242326925180,243.67999,246.87,243.38,246.74001,24068700
192,0.008510942347777380,0.013347613838996000,1.0246653891428700,0.004328435741876200,245.544004,34317220.0,0.9548384163985310,1.0227702424989700,0.018977543125884700,242.5440034,46882220.0,0.6989302127757600,1.0864478152512000,0.014167751252859500,239.25150155,43420865.0,0.7546464125023760,1.3429033998920700,0.01933270263104010,221.370666675,46165916.666666700,0.7097747075313500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,65.20651803177650,0.014297218294015000,0.13513590618085100,-0.02061561646037610,5.47945205479452E-05,0.010235833187199700,0.037091747463195300,0.1686205002122520,-0.021335309636315300,248.39,251.14999,247.82001,248.84,32767400
193,-0.02061561646037610,0.029178655519581600,1.0003694688449200,0.012343892533558100,245.56200600000000,36573840.0,1.2586154475439300,0.9898059052879540,0.01992705976744730,242.29300440000000,45677020.0,1.0077802798869100,1.058274439110450,0.01521204809988880,239.92250255000000,42939205.0,1.0720366154892700,1.2690586278036400,0.01916989612475200,222.231833625,46110508.333333300,0.9983060621937050,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9801587301587300,59.99541501221460,0.015543759341857900,0.6066928024138330,0.009519465367877180,5.47945205479452E-05,0.008510942347777380,-0.0019753474455703700,0.2727547747884930,0.008788133831590150,248.059998,249.33,242.16,243.71001,46032400
194,0.009519465367877180,0.021335017824173500,1.0071639061732400,0.013054197527362900,245.91200580000000,37846280.0,0.9760747951978370,1.0513203777229200,0.010326765344931500,243.4940039,42079160.0,0.8778882468186150,1.0697421118421600,0.015245326246191900,240.72450200000000,42647030.0,0.8661986543963320,1.2921744323621000,0.01910880590787920,223.15900044166700,45681866.666666700,0.8086534700858690,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9880952380952380,57.71665842542020,0.014957554876492400,0.4288458790680970,-0.023615002331483900,5.47945205479452E-05,-0.02061561646037610,-0.03282025627867040,0.35912180725512500,-0.02432917593574920,243.8,246.34,241.14,246.029999,36940800
195,-0.023615002331483900,0.02586430313572820,0.98354073929165,0.017317103874885500,245.1080038,38526780.0,1.3711138070713400,1.0183991860267900,0.013639879953849300,243.92800390000000,40158140.0,1.3154145087397000,1.029396640383960,0.016145348783545900,241.06750200000000,42753670.0,1.2355570878476600,1.317645768197030,0.018467403179063200,224.12416710833300,45667020.0,1.156734115779830,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9563492063492060,48.52320511126480,0.016288105368924500,0.8853473579148850,0.010906668886853800,5.47945205479452E-05,0.009519465367877180,-0.00523930765473779,0.3443256715198740,0.01017857224090340,245.78,245.96001,239.67999,240.22,52824600
